0.1,0.005002419464290142,0.00501671526581049
0.5,0.0018956336425617337,0.0019005700014531612
1.0,0.0020753578282892704,0.0020791487768292427
0.1,0.004457443952560425,0.004469475243240595
0.2,0.0036395869683474302,0.0036464123986661434
0.0001,0.026238538324832916,0.033511314541101456
0.001,0.015396513976156712,0.01642713136970997
0.01,0.008368139155209064,0.008471818640828133
0.4,0.002752478700131178,0.0027563818730413914
0.5,0.0016753693344071507,0.0016811247915029526
0.3,0.003062676638364792,0.003067926038056612
0.7,0.002062705811113119,0.0020671701058745384
0.6,0.001964782364666462,0.00196876865811646
