0.1,0.004722240846604109,0.004734019748866558
0.5,0.0028665007557719946,0.002873720834031701
1.0,0.0011976262321695685,0.0012022765586152673
0.2,0.0037352892104536295,0.0037416736595332623
0.0001,0.027310164645314217,0.03469664976000786
0.001,0.01229291781783104,0.013299062848091125
0.01,0.007360904477536678,0.007473811041563749
0.3,0.003471383824944496,0.003474439959973097
0.4,0.002797985915094614,0.0028041324112564325
0.1,0.004952672868967056,0.004966622684150934
0.5,0.0018897608388215303,0.0018954453989863396
0.6,0.002116715768352151,0.002119923708960414
