#rig1,rig2,flux,error
0.40 0.43 5.790774e+02 6.040583e+01
0.43 0.46 6.859898e+02 7.325965e+01
0.46 0.47 7.613054e+02 9.089877e+01
0.47 0.49 7.566833e+02 7.928222e+01
0.49 0.51 8.557274e+02 8.103093e+01
0.51 0.55 9.338092e+02 8.727545e+01
0.55 0.57 1.039961e+03 1.044048e+02
0.57 0.59 1.101714e+03 1.097096e+02
0.59 0.63 1.161442e+03 1.064598e+02
0.63 0.66 1.281862e+03 1.166280e+02
0.66 0.68 1.248568e+03 1.166890e+02
0.68 0.71 1.372892e+03 1.209833e+02
0.71 0.75 1.417196e+03 1.247425e+02
0.75 0.79 1.510589e+03 1.300853e+02
0.79 0.82 1.549385e+03 1.359402e+02
0.82 0.87 1.534254e+03 1.320679e+02
0.87 0.90 1.595505e+03 1.397781e+02
0.90 0.94 1.620191e+03 1.392536e+02
0.94 1.00 1.584413e+03 1.347195e+02
1.00 1.04 1.589848e+03 1.367240e+02
1.04 1.09 1.577241e+03 1.342349e+02
1.09 1.14 1.537117e+03 1.309007e+02
1.14 1.19 1.484835e+03 1.266760e+02
1.19 1.24 1.477098e+03 1.260366e+02
1.24 1.31 1.457374e+03 1.235340e+02
1.31 1.37 1.398956e+03 1.187935e+02
1.37 1.43 1.336030e+03 1.136446e+02
1.43 1.50 1.275755e+03 1.080651e+02
1.50 1.57 1.233395e+03 1.046366e+02
1.57 1.65 1.171711e+03 9.905713e+01
1.65 1.72 1.144620e+03 9.678407e+01
1.72 1.80 1.056298e+03 8.910703e+01
1.80 1.89 9.779656e+02 8.233568e+01
1.89 1.98 9.004608e+02 7.601670e+01
1.98 2.08 8.758582e+02 7.380763e+01
2.08 2.16 8.064611e+02 6.835942e+01
2.16 2.27 7.591737e+02 6.407052e+01
2.27 2.38 7.060912e+02 5.971622e+01
2.38 2.49 6.403031e+02 5.431198e+01
2.49 2.60 6.078111e+02 5.155704e+01
2.60 2.73 5.519626e+02 4.679460e+01
2.73 2.86 5.083071e+02 4.324401e+01
2.86 2.99 4.568161e+02 3.876516e+01
2.99 3.13 4.226154e+02 3.597709e+01
3.13 3.29 3.943189e+02 3.350212e+01
3.29 3.43 3.524669e+02 3.012820e+01
3.43 3.60 3.154694e+02 2.693616e+01
3.60 3.76 2.968184e+02 2.542126e+01
3.76 3.95 2.679035e+02 2.291552e+01
3.95 4.13 2.425711e+02 2.082210e+01
4.13 4.33 2.223930e+02 1.913173e+01
4.33 4.53 2.000860e+02 1.724542e+01
4.53 4.97 1.656132e+02 1.396578e+01
4.97 5.45 1.355622e+02 1.147459e+01
5.45 5.98 1.116919e+02 9.479001e+00
5.98 6.55 8.917586e+01 7.602137e+00
6.55 7.18 7.216757e+01 6.179737e+00
7.18 7.87 5.566901e+01 4.794321e+00
7.87 8.63 4.477178e+01 3.874681e+00
8.63 9.46 3.405785e+01 2.970554e+00
9.46 10.38 2.770307e+01 2.409589e+00
10.38 11.38 2.258695e+01 1.973580e+00
11.38 12.47 1.770518e+01 1.557224e+00
12.47 13.68 1.376054e+01 1.221320e+00
13.68 15.00 1.061624e+01 9.507596e-01
15.00 16.45 8.364093e+00 7.541551e-01
16.45 18.03 6.208795e+00 5.673267e-01
18.03 19.78 5.106701e+00 4.702923e-01
19.78 21.68 3.771130e+00 3.532814e-01
21.68 23.77 2.866552e+00 2.688052e-01
23.77 26.07 2.387305e+00 2.265316e-01
26.07 28.58 1.753964e+00 1.702892e-01
28.58 31.34 1.527250e+00 1.488391e-01
31.34 34.37 1.133537e+00 1.132931e-01
34.37 37.68 8.217207e-01 8.438844e-02
37.68 41.32 6.398191e-01 6.696054e-02
41.32 45.30 4.788874e-01 5.166473e-02
45.30 49.67 3.499315e-01 3.930262e-02
