#rig1,rig2,flux,error
0.40 0.43 1.380798e+02 2.018328e+01
0.43 0.46 1.613225e+02 2.455745e+01
0.46 0.47 1.728112e+02 3.268061e+01
0.47 0.49 1.993369e+02 2.845360e+01
0.49 0.51 1.981226e+02 2.694818e+01
0.51 0.55 2.531217e+02 2.878978e+01
0.55 0.57 2.833660e+02 3.699964e+01
0.57 0.59 2.485018e+02 3.351041e+01
0.59 0.63 3.361142e+02 3.610133e+01
0.63 0.66 3.112606e+02 3.409931e+01
0.66 0.68 3.940466e+02 4.265320e+01
0.68 0.71 3.965605e+02 3.876427e+01
0.71 0.75 4.384457e+02 4.245604e+01
0.75 0.79 4.449669e+02 4.125810e+01
0.79 0.82 4.673876e+02 4.502724e+01
0.82 0.87 5.163248e+02 4.742233e+01
0.87 0.90 5.459973e+02 5.198804e+01
0.90 0.94 5.516428e+02 5.053742e+01
0.94 1.00 5.644849e+02 5.054411e+01
1.00 1.04 5.897352e+02 5.390580e+01
1.04 1.09 5.935712e+02 5.314057e+01
1.09 1.14 6.126731e+02 5.486350e+01
1.14 1.19 6.510984e+02 5.829674e+01
1.19 1.24 6.267149e+02 5.632405e+01
1.24 1.31 6.270751e+02 5.552260e+01
1.31 1.37 6.600983e+02 5.841477e+01
1.37 1.43 6.568773e+02 5.827112e+01
1.43 1.50 6.411703e+02 5.637546e+01
1.50 1.57 6.149182e+02 5.422382e+01
1.57 1.65 6.175319e+02 5.413305e+01
1.65 1.72 5.667453e+02 4.965283e+01
1.72 1.80 5.391027e+02 4.697820e+01
1.80 1.89 5.130468e+02 4.453516e+01
1.89 1.98 4.954725e+02 4.311670e+01
1.98 2.08 4.755323e+02 4.124448e+01
2.08 2.16 4.683481e+02 4.094041e+01
2.16 2.27 4.450363e+02 3.857726e+01
2.27 2.38 4.278195e+02 3.712292e+01
2.38 2.49 3.947499e+02 3.437971e+01
2.49 2.60 3.696158e+02 3.214182e+01
2.60 2.73 3.566311e+02 3.099430e+01
2.73 2.86 3.240285e+02 2.825591e+01
2.86 2.99 3.107675e+02 2.696522e+01
2.99 3.13 2.938194e+02 2.557935e+01
3.13 3.29 2.738432e+02 2.375608e+01
3.29 3.43 2.504927e+02 2.188458e+01
3.43 3.60 2.391808e+02 2.082948e+01
3.60 3.76 2.222291e+02 1.942588e+01
3.76 3.95 2.016637e+02 1.759353e+01
3.95 4.13 1.881682e+02 1.647250e+01
4.13 4.33 1.652552e+02 1.452064e+01
4.33 4.53 1.577732e+02 1.386656e+01
4.53 4.97 1.347308e+02 1.150974e+01
4.97 5.45 1.138601e+02 9.762370e+00
5.45 5.98 9.209703e+01 7.919437e+00
5.98 6.55 7.756074e+01 6.698930e+00
6.55 7.18 6.167534e+01 5.357167e+00
7.18 7.87 4.972017e+01 4.335202e+00
7.87 8.63 3.886196e+01 3.415458e+00
8.63 9.46 3.205363e+01 2.828538e+00
9.46 10.38 2.627446e+01 2.314309e+00
10.38 11.38 2.100883e+01 1.859972e+00
11.38 12.47 1.591971e+01 1.422803e+00
12.47 13.68 1.378647e+01 1.235927e+00
13.68 15.00 9.924726e+00 9.001594e-01
15.00 16.45 7.686301e+00 7.048195e-01
16.45 18.03 6.041044e+00 5.613119e-01
18.03 19.78 5.066750e+00 4.743832e-01
19.78 21.68 3.694209e+00 3.527072e-01
21.68 23.77 2.986450e+00 2.858398e-01
23.77 26.07 2.379311e+00 2.305401e-01
26.07 28.58 1.843911e+00 1.819877e-01
28.58 31.34 1.359332e+00 1.377253e-01
31.34 34.37 1.130538e+00 1.167949e-01
34.37 37.68 9.346823e-01 9.755316e-02
37.68 41.32 6.248233e-01 6.838542e-02
41.32 45.30 4.728888e-01 5.369780e-02
45.30 49.67 3.629290e-01 4.232232e-02
