#rig1,rig2,flux,error
0.40 0.43 4.435483e+02 5.081337e+01
0.43 0.46 4.394616e+02 5.352839e+01
0.46 0.47 5.581178e+02 7.611059e+01
0.47 0.49 5.808543e+02 6.662636e+01
0.49 0.51 5.702748e+02 6.091900e+01
0.51 0.55 6.979499e+02 6.930841e+01
0.55 0.57 7.412881e+02 8.167933e+01
0.57 0.59 7.754854e+02 8.483186e+01
0.59 0.63 8.837269e+02 8.513384e+01
0.63 0.66 9.197927e+02 8.841506e+01
0.66 0.68 9.637375e+02 9.459190e+01
0.68 0.71 9.763019e+02 8.904651e+01
0.71 0.75 1.022622e+03 9.344030e+01
0.75 0.79 1.128901e+03 9.960072e+01
0.79 0.82 1.151840e+03 1.044413e+02
0.82 0.87 1.216254e+03 1.068281e+02
0.87 0.90 1.240672e+03 1.120173e+02
0.90 0.94 1.241932e+03 1.093319e+02
0.94 1.00 1.225684e+03 1.061299e+02
1.00 1.04 1.236361e+03 1.087511e+02
1.04 1.09 1.287245e+03 1.114318e+02
1.09 1.14 1.255928e+03 1.088879e+02
1.14 1.19 1.243343e+03 1.078748e+02
1.19 1.24 1.206661e+03 1.049712e+02
1.24 1.31 1.194249e+03 1.029433e+02
1.31 1.37 1.197625e+03 1.033160e+02
1.37 1.43 1.144342e+03 9.899633e+01
1.43 1.50 1.139536e+03 9.790393e+01
1.50 1.57 1.054796e+03 9.087291e+01
1.57 1.65 1.011607e+03 8.679906e+01
1.65 1.72 9.822287e+02 8.428508e+01
1.72 1.80 9.780613e+02 8.344998e+01
1.80 1.89 8.881000e+02 7.566941e+01
1.89 1.98 8.215896e+02 7.023225e+01
1.98 2.08 7.936446e+02 6.766574e+01
2.08 2.16 7.379603e+02 6.337707e+01
2.16 2.27 6.928946e+02 5.916444e+01
2.27 2.38 6.488227e+02 5.558356e+01
2.38 2.49 6.196617e+02 5.321286e+01
2.49 2.60 5.644365e+02 4.844202e+01
2.60 2.73 5.383917e+02 4.613494e+01
2.73 2.86 4.882923e+02 4.205093e+01
2.86 2.99 4.481851e+02 3.845252e+01
2.99 3.13 4.040332e+02 3.481569e+01
3.13 3.29 3.724587e+02 3.204094e+01
3.29 3.43 3.417069e+02 2.957228e+01
3.43 3.60 3.195399e+02 2.759858e+01
3.60 3.76 2.909802e+02 2.521284e+01
3.76 3.95 2.575197e+02 2.230246e+01
3.95 4.13 2.372653e+02 2.063567e+01
4.13 4.33 2.228128e+02 1.939952e+01
4.33 4.53 1.952083e+02 1.706346e+01
4.53 4.97 1.643065e+02 1.399405e+01
4.97 5.45 1.361114e+02 1.163716e+01
5.45 5.98 1.094016e+02 9.389550e+00
5.98 6.55 8.984340e+01 7.743733e+00
6.55 7.18 7.488921e+01 6.482080e+00
7.18 7.87 5.750278e+01 5.004529e+00
7.87 8.63 4.499832e+01 3.944427e+00
8.63 9.46 3.624708e+01 3.194100e+00
9.46 10.38 2.741536e+01 2.417535e+00
10.38 11.38 2.326543e+01 2.059310e+00
11.38 12.47 1.812687e+01 1.620497e+00
12.47 13.68 1.360394e+01 1.228135e+00
13.68 15.00 1.082679e+01 9.865257e-01
15.00 16.45 8.543773e+00 7.865365e-01
16.45 18.03 6.513343e+00 6.063360e-01
18.03 19.78 5.015813e+00 4.747175e-01
19.78 21.68 3.918978e+00 3.765011e-01
21.68 23.77 3.065383e+00 2.940861e-01
23.77 26.07 2.153471e+00 2.133146e-01
26.07 28.58 1.896880e+00 1.894960e-01
28.58 31.34 1.529249e+00 1.551467e-01
31.34 34.37 1.156527e+00 1.203663e-01
34.37 37.68 8.047265e-01 8.680119e-02
37.68 41.32 6.388194e-01 7.144727e-02
41.32 45.30 5.158787e-01 5.893324e-02
45.30 49.67 3.609294e-01 4.283506e-02
