#rig1,rig2,flux,error
1.00 1.16 5.537000e+02 2.659868e+01
1.16 1.33 5.604000e+02 2.112936e+01
1.33 1.51 5.571000e+02 1.688609e+01
1.51 1.71 5.292000e+02 1.434643e+01
1.71 1.92 4.933000e+02 1.212848e+01
1.92 2.15 4.516000e+02 1.012966e+01
2.15 2.40 4.044000e+02 8.381529e+00
2.40 2.67 3.582000e+02 7.044147e+00
2.67 2.97 3.139000e+02 5.707012e+00
2.97 3.29 2.709000e+02 4.684015e+00
3.29 3.64 2.323000e+02 3.880722e+00
3.64 4.02 1.965000e+02 3.241913e+00
4.02 4.43 1.654000e+02 2.736786e+00
4.43 4.88 1.381000e+02 2.193171e+00
4.88 5.37 1.139000e+02 1.688194e+00
5.37 5.90 9.330000e+01 1.390288e+00
5.90 6.47 7.675000e+01 1.127298e+00
6.47 7.09 6.259000e+01 9.080198e-01
7.09 7.76 5.073000e+01 7.297259e-01
7.76 8.48 4.128000e+01 5.935485e-01
8.48 9.26 3.342000e+01 4.806246e-01
9.26 10.10 2.703000e+01 3.865229e-01
10.10 11.00 2.183000e+01 3.157531e-01
11.00 12.00 1.748000e+01 2.517936e-01
12.00 13.00 1.410000e+01 2.014944e-01
13.00 14.10 1.142000e+01 1.688194e-01
14.10 15.30 9.211000e+00 1.380724e-01
15.30 16.60 7.443000e+00 1.129159e-01
16.60 18.00 5.998000e+00 9.276853e-02
18.00 19.50 4.807000e+00 7.574960e-02
19.50 21.10 3.858000e+00 6.200806e-02
21.10 22.80 3.131000e+00 5.061620e-02
22.80 24.70 2.523000e+00 4.093896e-02
24.70 26.70 2.017000e+00 3.343652e-02
26.70 28.80 1.642000e+00 2.738611e-02
28.80 31.10 1.321000e+00 2.190890e-02
31.10 33.50 1.072000e+00 1.881489e-02
33.50 36.10 8.692000e-01 1.490336e-02
36.10 38.90 7.101000e-01 1.222497e-02
38.90 41.90 5.754000e-01 1.003643e-02
41.90 45.10 4.707000e-01 8.331266e-03
45.10 48.50 3.827000e-01 6.909416e-03
48.50 52.20 3.113000e-01 5.780137e-03
52.20 56.10 2.550000e-01 4.817673e-03
56.10 60.30 2.057000e-01 3.992494e-03
