#rig1,rig2,flux,error
1.00 1.16 8.827000e+02 4.114475e+01
1.16 1.33 8.625000e+02 3.173421e+01
1.33 1.51 8.132000e+02 2.417664e+01
1.51 1.71 7.503000e+02 2.011442e+01
1.71 1.92 6.770000e+02 1.637651e+01
1.92 2.15 5.974000e+02 1.317042e+01
2.15 2.40 5.181000e+02 1.061414e+01
2.40 2.67 4.448000e+02 8.640602e+00
2.67 2.97 3.811000e+02 6.817624e+00
2.97 3.29 3.204000e+02 5.504545e+00
3.29 3.64 2.689000e+02 4.482187e+00
3.64 4.02 2.238000e+02 3.652396e+00
4.02 4.43 1.846000e+02 2.927456e+00
4.43 4.88 1.517000e+02 2.412468e+00
4.88 5.37 1.241000e+02 1.878829e+00
5.37 5.90 1.006000e+02 1.459452e+00
5.90 6.47 8.139000e+01 1.187476e+00
6.47 7.09 6.598000e+01 9.560335e-01
7.09 7.76 5.339000e+01 7.707141e-01
7.76 8.48 4.300000e+01 6.153046e-01
8.48 9.26 3.464000e+01 4.902041e-01
9.26 10.10 2.779000e+01 3.961059e-01
10.10 11.00 2.238000e+01 3.157531e-01
11.00 12.00 1.790000e+01 2.517936e-01
12.00 13.00 1.445000e+01 2.109502e-01
13.00 14.10 1.166000e+01 1.688194e-01
14.10 15.30 9.407000e+00 1.409007e-01
15.30 16.60 7.587000e+00 1.146517e-01
16.60 18.00 6.061000e+00 9.276853e-02
18.00 19.50 4.888000e+00 7.668769e-02
19.50 21.10 3.927000e+00 6.200806e-02
21.10 22.80 3.169000e+00 5.154610e-02
22.80 24.70 2.556000e+00 4.093896e-02
24.70 26.70 2.042000e+00 3.327159e-02
26.70 28.80 1.658000e+00 2.738611e-02
28.80 31.10 1.334000e+00 2.282542e-02
31.10 33.50 1.084000e+00 1.827567e-02
33.50 36.10 8.768000e-01 1.484621e-02
36.10 38.90 7.075000e-01 1.216593e-02
38.90 41.90 5.784000e-01 9.976472e-03
41.90 45.10 4.751000e-01 8.358228e-03
45.10 48.50 3.818000e-01 6.845434e-03
48.50 52.20 3.117000e-01 5.664806e-03
52.20 56.10 2.566000e-01 4.750789e-03
56.10 60.30 2.082000e-01 3.963585e-03
