#rig1,rig2,flux,error
1.00 1.16 5.955000e+02 2.826340e+01
1.16 1.33 6.003000e+02 2.242588e+01
1.33 1.51 5.888000e+02 1.765050e+01
1.51 1.71 5.626000e+02 1.521414e+01
1.71 1.92 5.223000e+02 1.270827e+01
1.92 2.15 4.746000e+02 1.061414e+01
2.15 2.40 4.245000e+02 8.865665e+00
2.40 2.67 3.730000e+02 7.325300e+00
2.67 2.97 3.248000e+02 5.890671e+00
2.97 3.29 2.803000e+02 4.876474e+00
3.29 3.64 2.402000e+02 4.071855e+00
3.64 4.02 2.025000e+02 3.337664e+00
4.02 4.43 1.701000e+02 2.736786e+00
4.43 4.88 1.414000e+02 2.193171e+00
4.88 5.37 1.162000e+02 1.783255e+00
5.37 5.90 9.533000e+01 1.419014e+00
5.90 6.47 7.804000e+01 1.146473e+00
6.47 7.09 6.362000e+01 9.261749e-01
7.09 7.76 5.184000e+01 7.489325e-01
7.76 8.48 4.187000e+01 6.020797e-01
8.48 9.26 3.377000e+01 4.806246e-01
9.26 10.10 2.720000e+01 3.865229e-01
10.10 11.00 2.197000e+01 3.157531e-01
11.00 12.00 1.763000e+01 2.517936e-01
12.00 13.00 1.422000e+01 2.109502e-01
13.00 14.10 1.150000e+01 1.688194e-01
14.10 15.30 9.296000e+00 1.396603e-01
15.30 16.60 7.471000e+00 1.134064e-01
16.60 18.00 6.027000e+00 9.231468e-02
18.00 19.50 4.832000e+00 7.574960e-02
19.50 21.10 3.877000e+00 6.200806e-02
21.10 22.80 3.134000e+00 5.028915e-02
22.80 24.70 2.517000e+00 4.060787e-02
24.70 26.70 2.029000e+00 3.327159e-02
26.70 28.80 1.640000e+00 2.703700e-02
28.80 31.10 1.320000e+00 2.190890e-02
31.10 33.50 1.072000e+00 1.827567e-02
33.50 36.10 8.735000e-01 1.484621e-02
36.10 38.90 7.118000e-01 1.225642e-02
38.90 41.90 5.787000e-01 1.003643e-02
41.90 45.10 4.672000e-01 8.268614e-03
45.10 48.50 3.822000e-01 6.845434e-03
48.50 52.20 3.125000e-01 5.753262e-03
52.20 56.10 2.569000e-01 4.839421e-03
56.10 60.30 2.103000e-01 3.992494e-03
