#rig1,rig2,flux,stat_unc,syst_unc; (21 days)
1.00 1.16 9.542576e+02 1.944115e+00 2.804871e+01
1.16 1.33 9.411921e+02 1.412258e+00 2.144259e+01
1.33 1.51 8.769211e+02 1.225842e+00 1.639223e+01
1.51 1.71 8.003528e+02 1.055683e+00 1.288885e+01
1.71 1.92 7.088688e+02 8.911468e-01 1.024973e+01
1.92 2.15 6.185521e+02 7.491071e-01 8.259786e+00
2.15 2.40 5.311145e+02 6.450103e-01 6.688910e+00
2.40 2.67 4.512981e+02 5.274666e-01 5.423352e+00
2.67 2.97 3.792883e+02 4.288278e-01 4.398408e+00
2.97 3.29 3.166651e+02 3.341176e-01 3.567444e+00
3.29 3.64 2.633877e+02 2.780411e-01 2.918968e+00
3.64 4.02 2.184992e+02 2.182266e-01 2.393909e+00
4.02 4.43 1.800327e+02 1.747786e-01 1.962555e+00
4.43 4.88 1.470573e+02 1.458491e-01 1.582431e+00
4.88 5.37 1.199892e+02 1.192780e-01 1.285444e+00
5.37 5.90 9.722954e+01 9.738248e-02 1.048892e+00
5.90 6.47 7.856188e+01 8.060721e-02 8.527809e-01
6.47 7.09 6.343624e+01 6.568823e-02 6.908627e-01
7.09 7.76 5.116549e+01 5.408859e-02 5.580505e-01
7.76 8.48 4.125726e+01 4.508709e-02 4.556729e-01
8.48 9.26 3.316556e+01 3.777437e-02 3.696771e-01
9.26 10.10 2.672519e+01 3.202423e-02 2.971190e-01
10.10 11.00 2.151074e+01 2.679474e-02 2.409367e-01
11.00 13.00 1.559146e+01 1.485504e-02 1.769022e-01
13.00 16.60 9.113706e+00 7.822396e-03 1.061172e-01
16.60 22.80 4.317174e+00 3.491702e-03 5.156758e-02
22.80 33.50 1.667450e+00 1.469830e-03 2.052031e-02
33.50 48.50 5.843280e-01 7.411035e-04 7.285666e-03
48.50 69.70 2.086225e-01 3.693600e-04 2.621956e-03
69.70 100.00 7.601720e-02 1.841576e-04 9.948659e-04
