#rig1,rig2,flux,stat_unc,syst_unc; (27 days)
1.00 1.16 8.936007e+02 1.168215e+00 2.628939e+01
1.16 1.33 8.721361e+02 9.995789e-01 2.010390e+01
1.33 1.51 8.245533e+02 8.689269e-01 1.568322e+01
1.51 1.71 7.611581e+02 7.441847e-01 1.250493e+01
1.71 1.92 6.793438e+02 6.298295e-01 1.003120e+01
1.92 2.15 5.972965e+02 5.314768e-01 8.124904e+00
2.15 2.40 5.169681e+02 4.617983e-01 6.615149e+00
2.40 2.67 4.410588e+02 3.706573e-01 5.357708e+00
2.67 2.97 3.727587e+02 3.061815e-01 4.365773e+00
2.97 3.29 3.122033e+02 2.332691e-01 3.519635e+00
3.29 3.64 2.609070e+02 1.927274e-01 2.888445e+00
3.64 4.02 2.168452e+02 1.540195e-01 2.376612e+00
4.02 4.43 1.791325e+02 1.216417e-01 1.951014e+00
4.43 4.88 1.471267e+02 9.850868e-02 1.600204e+00
4.88 5.37 1.201811e+02 7.858769e-02 1.311489e+00
5.37 5.90 9.745256e+01 6.865715e-02 1.052626e+00
5.90 6.47 7.904400e+01 5.704979e-02 8.605757e-01
6.47 7.09 6.390441e+01 4.680321e-02 6.967411e-01
7.09 7.76 5.165927e+01 3.867350e-02 5.641653e-01
7.76 8.48 4.167896e+01 3.252787e-02 4.600455e-01
8.48 9.26 3.353443e+01 2.720720e-02 3.751359e-01
9.26 10.10 2.698774e+01 2.322367e-02 3.007434e-01
10.10 11.00 2.167461e+01 1.937169e-02 2.434979e-01
11.00 13.00 1.573972e+01 1.063369e-02 1.803080e-01
13.00 16.60 9.207289e+00 5.655299e-03 1.076900e-01
16.60 22.80 4.361024e+00 2.534448e-03 5.236980e-02
22.80 33.50 1.682682e+00 1.154719e-03 2.092111e-02
33.50 48.50 5.897565e-01 5.531081e-04 7.434790e-03
48.50 69.70 2.106682e-01 2.733810e-04 2.671505e-03
69.70 100.00 7.643877e-02 1.373732e-04 9.912444e-04
