#rig1,rig2,flux,stat_unc,syst_unc; (27 days)
1.00 1.16 5.752608e+02 7.657316e-01 1.733348e+01
1.16 1.33 5.864767e+02 6.741812e-01 1.348568e+01
1.33 1.51 5.782694e+02 6.006894e-01 1.073627e+01
1.51 1.71 5.561709e+02 5.301970e-01 8.813873e+00
1.71 1.92 5.168660e+02 4.596085e-01 7.329190e+00
1.92 2.15 4.704884e+02 3.961757e-01 6.146345e+00
2.15 2.40 4.205890e+02 3.469998e-01 5.168344e+00
2.40 2.67 3.690339e+02 2.872257e-01 4.320639e+00
2.67 2.97 3.203923e+02 2.355775e-01 3.618955e+00
2.97 3.29 2.754981e+02 2.101326e-01 3.020208e+00
3.29 3.64 2.347280e+02 1.732496e-01 2.529998e+00
3.64 4.02 1.984385e+02 1.347457e-01 2.116212e+00
4.02 4.43 1.662875e+02 1.154914e-01 1.765157e+00
4.43 4.88 1.383844e+02 9.624281e-02 1.456511e+00
4.88 5.37 1.138561e+02 7.699151e-02 1.195575e+00
5.37 5.90 9.349587e+01 6.485275e-02 9.788818e-01
5.90 6.47 7.642177e+01 5.416497e-02 8.075869e-01
6.47 7.09 6.206419e+01 4.447060e-02 6.556921e-01
7.09 7.76 5.033580e+01 3.676829e-02 5.350140e-01
7.76 8.48 4.070697e+01 3.085992e-02 4.366810e-01
8.48 9.26 3.290365e+01 2.678661e-02 3.569891e-01
9.26 10.10 2.653458e+01 2.262237e-02 2.871474e-01
10.10 11.00 2.139194e+01 1.924621e-02 2.326459e-01
11.00 13.00 1.556416e+01 9.677791e-03 1.721439e-01
13.00 16.60 9.117829e+00 5.485995e-03 1.035678e-01
16.60 22.80 4.321230e+00 2.501896e-03 5.037406e-02
22.80 33.50 1.669293e+00 1.154712e-03 2.019341e-02
33.50 48.50 5.847748e-01 5.402262e-04 7.068732e-03
48.50 69.70 2.093731e-01 2.700818e-04 2.529728e-03
69.70 100.00 7.572497e-02 1.350552e-04 9.094655e-04
