#rig1,rig2,flux,stat_unc,syst_unc; (27 days)
1.00 1.16 6.141014e+02 8.856079e-01 1.810042e+01
1.16 1.33 6.072844e+02 7.682862e-01 1.373806e+01
1.33 1.51 5.860033e+02 6.760055e-01 1.078463e+01
1.51 1.71 5.483593e+02 5.859305e-01 8.632681e+00
1.71 1.92 5.017538e+02 5.052735e-01 7.082814e+00
1.92 2.15 4.496245e+02 4.277729e-01 5.826179e+00
2.15 2.40 3.973753e+02 3.726937e-01 4.862783e+00
2.40 2.67 3.458825e+02 3.039856e-01 4.019659e+00
2.67 2.97 2.977982e+02 2.543797e-01 3.335614e+00
2.97 3.29 2.548120e+02 2.017708e-01 2.769913e+00
3.29 3.64 2.163448e+02 1.691170e-01 2.299955e+00
3.64 4.02 1.827932e+02 1.347303e-01 1.922207e+00
4.02 4.43 1.535999e+02 1.154826e-01 1.604268e+00
4.43 4.88 1.275992e+02 9.623731e-02 1.307233e+00
4.88 5.37 1.056403e+02 7.699202e-02 1.100692e+00
5.37 5.90 8.693175e+01 6.290518e-02 9.010627e-01
5.90 6.47 7.117706e+01 5.279297e-02 7.454022e-01
6.47 7.09 5.821770e+01 4.351824e-02 6.101928e-01
7.09 7.76 4.730669e+01 3.648342e-02 4.970304e-01
7.76 8.48 3.853661e+01 3.086224e-02 4.089941e-01
8.48 9.26 3.124950e+01 2.548141e-02 3.359563e-01
9.26 10.10 2.531979e+01 2.142725e-02 2.715269e-01
10.10 11.00 2.048492e+01 1.846229e-02 2.196044e-01
11.00 13.00 1.497291e+01 9.678330e-03 1.666606e-01
13.00 16.60 8.847904e+00 5.408769e-03 9.971509e-02
16.60 22.80 4.225073e+00 2.508465e-03 4.892778e-02
22.80 33.50 1.643262e+00 1.154741e-03 1.969850e-02
33.50 48.50 5.802041e-01 5.422217e-04 6.959151e-03
48.50 69.70 2.077335e-01 2.707366e-04 2.481245e-03
69.70 100.00 7.574774e-02 1.355866e-04 9.013027e-04
