#rig1,rig2,flux,stat_unc,syst_unc; (27 days)
1.00 1.16 1.421611e+03 1.440239e+00 3.968788e+01
1.16 1.33 1.339763e+03 1.209570e+00 2.928178e+01
1.33 1.51 1.220761e+03 1.009150e+00 2.220885e+01
1.51 1.71 1.087057e+03 8.334415e-01 1.705646e+01
1.71 1.92 9.383872e+02 7.098517e-01 1.334805e+01
1.92 2.15 8.004841e+02 5.865057e-01 1.047336e+01
2.15 2.40 6.727037e+02 4.939465e-01 8.308449e+00
2.40 2.67 5.589918e+02 3.883588e-01 6.571826e+00
2.67 2.97 4.609512e+02 3.144586e-01 5.236681e+00
2.97 3.29 3.783448e+02 2.652662e-01 4.178781e+00
3.29 3.64 3.102046e+02 2.136179e-01 3.359956e+00
3.64 4.02 2.520744e+02 1.704886e-01 2.721064e+00
4.02 4.43 2.043855e+02 1.353151e-01 2.186571e+00
4.43 4.88 1.651178e+02 1.145501e-01 1.754931e+00
4.88 5.37 1.328944e+02 9.158061e-02 1.401482e+00
5.37 5.90 1.065026e+02 7.698633e-02 1.107874e+00
5.90 6.47 8.529614e+01 5.933961e-02 9.106731e-01
6.47 7.09 6.815039e+01 4.823465e-02 7.271049e-01
7.09 7.76 5.448697e+01 3.951595e-02 5.833441e-01
7.76 8.48 4.360269e+01 3.284952e-02 4.721522e-01
8.48 9.26 3.486003e+01 2.720539e-02 3.811732e-01
9.26 10.10 2.785900e+01 2.322281e-02 3.048120e-01
10.10 11.00 2.227284e+01 1.937044e-02 2.449780e-01
11.00 13.00 1.600000e+01 1.127511e-02 1.795018e-01
13.00 16.60 9.284244e+00 5.600986e-03 1.062457e-01
16.60 22.80 4.351576e+00 2.508327e-03 5.119115e-02
22.80 33.50 1.667304e+00 1.154716e-03 2.023571e-02
33.50 48.50 5.791172e-01 5.408409e-04 7.079034e-03
48.50 69.70 2.063952e-01 2.700860e-04 2.513505e-03
69.70 100.00 7.521186e-02 1.349692e-04 9.176285e-04
