#rig1,rig2,flux,stat_unc,syst_unc; (27 days)
1.00 1.16 3.880206e+02 6.987580e-01 1.282889e+01
1.16 1.33 4.075470e+02 6.191659e-01 9.946136e+00
1.33 1.51 4.171065e+02 5.665111e-01 7.954319e+00
1.51 1.71 4.140111e+02 5.059295e-01 6.597205e+00
1.71 1.92 3.958126e+02 4.436115e-01 5.623407e+00
1.92 2.15 3.697696e+02 3.886178e-01 4.828681e+00
2.15 2.40 3.382476e+02 3.440184e-01 4.157670e+00
2.40 2.67 3.042844e+02 2.859103e-01 3.556294e+00
2.67 2.97 2.693181e+02 2.400283e-01 3.030467e+00
2.97 3.29 2.318208e+02 1.863550e-01 2.535415e+00
3.29 3.64 2.009310e+02 1.541568e-01 2.159405e+00
3.64 4.02 1.712660e+02 1.289650e-01 1.820222e+00
4.02 4.43 1.453779e+02 1.042902e-01 1.529582e+00
4.43 4.88 1.221169e+02 8.916194e-02 1.274784e+00
4.88 5.37 1.022676e+02 7.507596e-02 1.063064e+00
5.37 5.90 8.483147e+01 6.050346e-02 8.858790e-01
5.90 6.47 6.984222e+01 5.065618e-02 7.351982e-01
6.47 7.09 5.736246e+01 4.189753e-02 6.038738e-01
7.09 7.76 4.686271e+01 3.504573e-02 4.955003e-01
7.76 8.48 3.818220e+01 2.953508e-02 4.078988e-01
8.48 9.26 3.104267e+01 2.508966e-02 3.363425e-01
9.26 10.10 2.522054e+01 2.123726e-02 2.714693e-01
10.10 11.00 2.041393e+01 1.750968e-02 2.217464e-01
11.00 13.00 1.495749e+01 9.678887e-03 1.655873e-01
13.00 16.60 8.844068e+00 5.270450e-03 1.000745e-01
16.60 22.80 4.234185e+00 2.353735e-03 4.923254e-02
22.80 33.50 1.642173e+00 1.041983e-03 1.974875e-02
33.50 48.50 5.788076e-01 5.261200e-04 6.975590e-03
48.50 69.70 2.073075e-01 2.700843e-04 2.483794e-03
69.70 100.00 7.579408e-02 1.324017e-04 9.052373e-04
