#rig1,rig2,flux,stat_unc,syst_unc; (27 days)
1.00 1.16 5.853866e+02 8.079452e-01 1.780165e+01
1.16 1.33 5.976922e+02 7.028135e-01 1.379205e+01
1.33 1.51 5.930538e+02 6.275241e-01 1.100800e+01
1.51 1.71 5.658355e+02 5.520650e-01 8.938801e+00
1.71 1.92 5.258135e+02 4.751017e-01 7.424047e+00
1.92 2.15 4.768106e+02 4.069081e-01 6.191410e+00
2.15 2.40 4.237689e+02 3.552505e-01 5.174508e+00
2.40 2.67 3.710904e+02 2.900327e-01 4.318345e+00
2.67 2.97 3.211088e+02 2.418272e-01 3.600783e+00
2.97 3.29 2.755706e+02 2.123594e-01 3.013702e+00
3.29 3.64 2.341275e+02 1.738491e-01 2.498853e+00
3.64 4.02 1.973747e+02 1.353245e-01 2.095163e+00
4.02 4.43 1.651924e+02 1.154868e-01 1.736382e+00
4.43 4.88 1.372660e+02 9.624039e-02 1.417426e+00
4.88 5.37 1.128767e+02 7.699103e-02 1.188339e+00
5.37 5.90 9.219335e+01 6.420547e-02 9.591541e-01
5.90 6.47 7.521280e+01 5.365313e-02 7.895724e-01
6.47 7.09 6.114693e+01 4.425940e-02 6.415743e-01
7.09 7.76 4.948805e+01 3.663600e-02 5.205696e-01
7.76 8.48 4.006188e+01 3.086031e-02 4.268284e-01
8.48 9.26 3.226554e+01 2.568497e-02 3.478710e-01
9.26 10.10 2.602900e+01 2.149217e-02 2.801581e-01
10.10 11.00 2.097276e+01 1.868695e-02 2.279272e-01
11.00 13.00 1.525851e+01 9.623320e-03 1.696148e-01
13.00 16.60 8.936549e+00 5.373196e-03 1.007335e-01
16.60 22.80 4.241986e+00 2.396440e-03 4.918038e-02
22.80 33.50 1.642813e+00 1.145439e-03 1.969028e-02
33.50 48.50 5.757684e-01 5.293470e-04 6.907562e-03
48.50 69.70 2.062442e-01 2.694396e-04 2.450357e-03
69.70 100.00 7.536701e-02 1.324215e-04 8.966718e-04
