#rig1,rig2,flux,stat_unc,syst_unc; (27 days)
1.00 1.16 9.472953e+02 1.132582e+00 2.742986e+01
1.16 1.33 9.328920e+02 9.712721e-01 2.113650e+01
1.33 1.51 8.859045e+02 8.387744e-01 1.646179e+01
1.51 1.71 8.192553e+02 7.196713e-01 1.303440e+01
1.71 1.92 7.364892e+02 6.065679e-01 1.042537e+01
1.92 2.15 6.465777e+02 5.083556e-01 8.372802e+00
2.15 2.40 5.578857e+02 4.347356e-01 6.792968e+00
2.40 2.67 4.757660e+02 3.491493e-01 5.499645e+00
2.67 2.97 4.015099e+02 2.841659e-01 4.473748e+00
2.97 3.29 3.361612e+02 2.403834e-01 3.656613e+00
3.29 3.64 2.791209e+02 1.969569e-01 2.972205e+00
3.64 4.02 2.303870e+02 1.551864e-01 2.428790e+00
4.02 4.43 1.890423e+02 1.272847e-01 1.993802e+00
4.43 4.88 1.542888e+02 9.734195e-02 1.603386e+00
4.88 5.37 1.251903e+02 7.698730e-02 1.299583e+00
5.37 5.90 1.009382e+02 7.388468e-02 1.055240e+00
5.90 6.47 8.152481e+01 5.657534e-02 8.530615e-01
6.47 7.09 6.543599e+01 4.631728e-02 6.860493e-01
7.09 7.76 5.245538e+01 3.841540e-02 5.520020e-01
7.76 8.48 4.206022e+01 3.248686e-02 4.479284e-01
8.48 9.26 3.374161e+01 2.694425e-02 3.632409e-01
9.26 10.10 2.705173e+01 2.301402e-02 2.902784e-01
10.10 11.00 2.169492e+01 1.924571e-02 2.325416e-01
11.00 13.00 1.565270e+01 9.677763e-03 1.706934e-01
13.00 16.60 9.090023e+00 5.443709e-03 1.024854e-01
16.60 22.80 4.285543e+00 2.501956e-03 4.965364e-02
22.80 33.50 1.652054e+00 1.154745e-03 1.988114e-02
33.50 48.50 5.789674e-01 5.381284e-04 6.956829e-03
48.50 69.70 2.062544e-01 2.694463e-04 2.457748e-03
69.70 100.00 7.492367e-02 1.330666e-04 8.921384e-04
