#rig1,rig2,flux,stat_unc,syst_unc; (27 days)
1.00 1.16 1.330195e+03 1.344580e+00 3.736223e+01
1.16 1.33 1.264384e+03 1.136708e+00 2.781720e+01
1.33 1.51 1.169709e+03 9.625576e-01 2.137984e+01
1.51 1.71 1.049251e+03 7.699740e-01 1.659071e+01
1.71 1.92 9.149796e+02 6.632066e-01 1.302591e+01
1.92 2.15 7.846287e+02 5.514038e-01 1.028415e+01
2.15 2.40 6.642897e+02 4.681005e-01 8.223593e+00
2.40 2.67 5.543800e+02 3.704030e-01 6.520908e+00
2.67 2.97 4.588095e+02 3.033331e-01 5.219298e+00
2.97 3.29 3.786690e+02 2.514891e-01 4.196272e+00
3.29 3.64 3.103607e+02 2.108870e-01 3.376418e+00
3.64 4.02 2.528868e+02 1.596513e-01 2.729571e+00
4.02 4.43 2.053039e+02 1.347188e-01 2.197409e+00
4.43 4.88 1.660018e+02 1.086097e-01 1.770578e+00
4.88 5.37 1.336385e+02 8.025894e-02 1.400304e+00
5.37 5.90 1.075269e+02 7.698170e-02 1.127822e+00
5.90 6.47 8.598336e+01 5.794138e-02 9.185000e-01
6.47 7.09 6.889620e+01 4.795414e-02 7.364061e-01
7.09 7.76 5.502336e+01 3.869114e-02 5.895539e-01
7.76 8.48 4.401522e+01 3.278291e-02 4.767543e-01
8.48 9.26 3.513490e+01 2.700812e-02 3.847303e-01
9.26 10.10 2.807728e+01 2.309457e-02 3.063091e-01
10.10 11.00 2.247613e+01 1.924542e-02 2.474683e-01
11.00 13.00 1.611391e+01 1.070767e-02 1.800190e-01
13.00 16.60 9.330245e+00 5.572894e-03 1.068397e-01
16.60 22.80 4.370743e+00 2.501884e-03 5.150084e-02
22.80 33.50 1.673452e+00 1.154729e-03 2.019765e-02
33.50 48.50 5.812793e-01 5.395462e-04 7.106632e-03
48.50 69.70 2.080095e-01 2.694435e-04 2.533969e-03
69.70 100.00 7.526918e-02 1.341220e-04 9.189443e-04
