#rig1,rig2,flux,stat_unc,syst_unc; (27 days)
1.00 1.16 5.155550e+02 7.415495e-01 1.613266e+01
1.16 1.33 5.263139e+02 6.492035e-01 1.238088e+01
1.33 1.51 5.201421e+02 5.783603e-01 9.726869e+00
1.51 1.71 4.991369e+02 5.070407e-01 7.900513e+00
1.71 1.92 4.642279e+02 4.407508e-01 6.548280e+00
1.92 2.15 4.229235e+02 3.799181e-01 5.491599e+00
2.15 2.40 3.781315e+02 3.292848e-01 4.628001e+00
2.40 2.67 3.330991e+02 2.708680e-01 3.866145e+00
2.67 2.97 2.894245e+02 2.301855e-01 3.237961e+00
2.97 3.29 2.503594e+02 1.944919e-01 2.731262e+00
3.29 3.64 2.131621e+02 1.661491e-01 2.263929e+00
3.64 4.02 1.809267e+02 1.348051e-01 1.909959e+00
4.02 4.43 1.520432e+02 1.146125e-01 1.584542e+00
4.43 4.88 1.267256e+02 9.529166e-02 1.295566e+00
4.88 5.37 1.050046e+02 7.684186e-02 1.092513e+00
5.37 5.90 8.647001e+01 6.172990e-02 8.970616e-01
5.90 6.47 7.093736e+01 5.197120e-02 7.423101e-01
6.47 7.09 5.782536e+01 4.234013e-02 6.065628e-01
7.09 7.76 4.708833e+01 3.478047e-02 4.936293e-01
7.76 8.48 3.827825e+01 2.968289e-02 4.058892e-01
8.48 9.26 3.102631e+01 2.508601e-02 3.331055e-01
9.26 10.10 2.511698e+01 2.117245e-02 2.696652e-01
10.10 11.00 2.028566e+01 1.744550e-02 2.193459e-01
11.00 13.00 1.480386e+01 9.623158e-03 1.600213e-01
13.00 16.60 8.742041e+00 5.264575e-03 9.834557e-02
16.60 22.80 4.183232e+00 2.328695e-03 4.837477e-02
22.80 33.50 1.626137e+00 9.967093e-04 1.918045e-02
33.50 48.50 5.733520e-01 5.216623e-04 6.870542e-03
48.50 69.70 2.058695e-01 2.686479e-04 2.443792e-03
69.70 100.00 7.535468e-02 1.318450e-04 8.936159e-04
