#rig1,rig2,flux,stat_unc,syst_unc; (12 days)
1.00 1.16 1.738087e+03 2.511841e+00 4.799163e+01
1.16 1.33 1.583394e+03 2.109413e+00 3.424041e+01
1.33 1.51 1.411137e+03 1.785232e+00 2.545121e+01
1.51 1.71 1.230323e+03 1.486985e+00 1.910475e+01
1.71 1.92 1.050011e+03 1.188633e+00 1.476242e+01
1.92 2.15 8.841225e+02 9.568608e-01 1.144360e+01
2.15 2.40 7.354172e+02 8.057706e-01 8.980269e+00
2.40 2.67 6.049052e+02 6.316242e-01 7.016376e+00
2.67 2.97 4.942240e+02 5.052775e-01 5.537317e+00
2.97 3.29 4.034476e+02 4.162458e-01 4.409297e+00
3.29 3.64 3.288201e+02 3.368693e-01 3.513700e+00
3.64 4.02 2.655760e+02 2.664125e-01 2.826179e+00
4.02 4.43 2.142916e+02 2.072851e-01 2.260292e+00
4.43 4.88 1.729386e+02 1.773656e-01 1.799948e+00
4.88 5.37 1.384653e+02 1.473826e-01 1.441331e+00
5.37 5.90 1.107599e+02 1.182409e-01 1.165850e+00
5.90 6.47 8.854370e+01 9.181408e-02 9.303803e-01
6.47 7.09 7.068198e+01 7.425504e-02 7.455316e-01
7.09 7.76 5.631689e+01 6.211361e-02 5.948941e-01
7.76 8.48 4.487456e+01 5.059834e-02 4.789191e-01
8.48 9.26 3.574759e+01 4.242588e-02 3.841671e-01
9.26 10.10 2.847635e+01 3.547224e-02 3.065728e-01
10.10 11.00 2.280692e+01 2.956008e-02 2.491104e-01
11.00 13.00 1.634476e+01 1.764518e-02 1.798858e-01
13.00 16.60 9.446178e+00 8.568522e-03 1.067922e-01
16.60 22.80 4.415861e+00 3.846494e-03 5.122195e-02
22.80 33.50 1.683262e+00 1.773613e-03 1.998114e-02
33.50 48.50 5.826805e-01 8.276896e-04 7.008332e-03
48.50 69.70 2.077594e-01 4.138461e-04 2.490782e-03
69.70 100.00 7.531409e-02 2.060251e-04 8.957806e-04
