#rig1,rig2,flux,stat_unc,syst_unc; (27 days)
1.00 1.16 8.850634e+02 1.066146e+00 2.595787e+01
1.16 1.33 8.746572e+02 9.104401e-01 2.005091e+01
1.33 1.51 8.367825e+02 7.885620e-01 1.571047e+01
1.51 1.71 7.771094e+02 6.792545e-01 1.243712e+01
1.71 1.92 6.994656e+02 5.749516e-01 9.932185e+00
1.92 2.15 6.195128e+02 4.854678e-01 8.012339e+00
2.15 2.40 5.392591e+02 4.180404e-01 6.560476e+00
2.40 2.67 4.614187e+02 3.377272e-01 5.318166e+00
2.67 2.97 3.915037e+02 2.764578e-01 4.358351e+00
2.97 3.29 3.293997e+02 2.368644e-01 3.570150e+00
3.29 3.64 2.750117e+02 1.954719e-01 2.919048e+00
3.64 4.02 2.274222e+02 1.556406e-01 2.403791e+00
4.02 4.43 1.872738e+02 1.220511e-01 1.953658e+00
4.43 4.88 1.533463e+02 9.734644e-02 1.599408e+00
4.88 5.37 1.247315e+02 7.803642e-02 1.300045e+00
5.37 5.90 1.006699e+02 7.002523e-02 1.039378e+00
5.90 6.47 8.142471e+01 5.644861e-02 8.513230e-01
6.47 7.09 6.544688e+01 4.619362e-02 6.846067e-01
7.09 7.76 5.260890e+01 3.822291e-02 5.512712e-01
7.76 8.48 4.224846e+01 3.179647e-02 4.486683e-01
8.48 9.26 3.388187e+01 2.707353e-02 3.632741e-01
9.26 10.10 2.711580e+01 2.315809e-02 2.903401e-01
10.10 11.00 2.178334e+01 1.930779e-02 2.343748e-01
11.00 13.00 1.571295e+01 9.733558e-03 1.710782e-01
13.00 16.60 9.134984e+00 5.449250e-03 1.028990e-01
16.60 22.80 4.298729e+00 2.493896e-03 4.983881e-02
22.80 33.50 1.649856e+00 1.145429e-03 1.984414e-02
33.50 48.50 5.757152e-01 5.349954e-04 6.901696e-03
48.50 69.70 2.059895e-01 2.694427e-04 2.443648e-03
69.70 100.00 7.512534e-02 1.329546e-04 8.915157e-04
