#rig1,rig2,flux,stat_unc,syst_unc; (27 days)
1.00 1.16 5.117116e+02 7.382544e-01 1.573419e+01
1.16 1.33 5.285523e+02 6.492836e-01 1.229783e+01
1.33 1.51 5.301600e+02 5.833476e-01 9.869334e+00
1.51 1.71 5.146031e+02 5.161785e-01 8.130326e+00
1.71 1.92 4.844191e+02 4.498463e-01 6.837339e+00
1.92 2.15 4.448771e+02 3.885734e-01 5.780876e+00
2.15 2.40 4.008548e+02 3.412340e-01 4.903062e+00
2.40 2.67 3.535866e+02 2.778772e-01 4.109794e+00
2.67 2.97 3.091944e+02 2.350800e-01 3.456360e+00
2.97 3.29 2.662906e+02 2.033752e-01 2.899418e+00
3.29 3.64 2.280324e+02 1.724845e-01 2.438213e+00
3.64 4.02 1.932131e+02 1.347881e-01 2.042684e+00
4.02 4.43 1.621591e+02 1.155254e-01 1.712552e+00
4.43 4.88 1.349877e+02 9.626160e-02 1.404186e+00
4.88 5.37 1.114093e+02 7.700244e-02 1.148449e+00
5.37 5.90 9.146050e+01 6.314243e-02 9.491527e-01
5.90 6.47 7.466376e+01 5.294547e-02 7.831514e-01
6.47 7.09 6.077883e+01 4.359264e-02 6.371674e-01
7.09 7.76 4.941553e+01 3.655968e-02 5.199942e-01
7.76 8.48 3.994091e+01 3.086169e-02 4.244865e-01
8.48 9.26 3.227305e+01 2.528040e-02 3.462151e-01
9.26 10.10 2.606785e+01 2.123408e-02 2.799766e-01
10.10 11.00 2.100924e+01 1.831540e-02 2.264523e-01
11.00 13.00 1.525831e+01 9.678040e-03 1.700606e-01
13.00 16.60 8.953838e+00 5.328865e-03 1.008307e-01
16.60 22.80 4.245985e+00 2.368585e-03 4.920129e-02
22.80 33.50 1.642502e+00 1.102089e-03 1.976799e-02
33.50 48.50 5.764923e-01 5.271419e-04 6.909712e-03
48.50 69.70 2.068121e-01 2.700849e-04 2.466114e-03
69.70 100.00 7.514459e-02 1.320560e-04 8.929084e-04
