#rig1,rig2,flux,stat_unc,syst_unc; (27 days)
1.00 1.16 1.636873e+03 1.531550e+00 4.532806e+01
1.16 1.33 1.506058e+03 1.265566e+00 3.267262e+01
1.33 1.51 1.353804e+03 1.049295e+00 2.434234e+01
1.51 1.71 1.184628e+03 9.248290e-01 1.858169e+01
1.71 1.92 1.013194e+03 7.499001e-01 1.425257e+01
1.92 2.15 8.554844e+02 5.934905e-01 1.104669e+01
2.15 2.40 7.138997e+02 5.022578e-01 8.707759e+00
2.40 2.67 5.892203e+02 3.917727e-01 6.820076e+00
2.67 2.97 4.826738e+02 3.153903e-01 5.393226e+00
2.97 3.29 3.946690e+02 2.686739e-01 4.287714e+00
3.29 3.64 3.212246e+02 2.129847e-01 3.424444e+00
3.64 4.02 2.605874e+02 1.732243e-01 2.754714e+00
4.02 4.43 2.107689e+02 1.347264e-01 2.217947e+00
4.43 4.88 1.699162e+02 1.154781e-01 1.773416e+00
4.88 5.37 1.364018e+02 9.623223e-02 1.403004e+00
5.37 5.90 1.089913e+02 7.698482e-02 1.114604e+00
5.90 6.47 8.717085e+01 5.980009e-02 9.141511e-01
6.47 7.09 6.972006e+01 4.845455e-02 7.319388e-01
7.09 7.76 5.553862e+01 4.041671e-02 5.842658e-01
7.76 8.48 4.436608e+01 3.339246e-02 4.731312e-01
8.48 9.26 3.540077e+01 2.863408e-02 3.821208e-01
9.26 10.10 2.823420e+01 2.309452e-02 3.024870e-01
10.10 11.00 2.258756e+01 1.924570e-02 2.432547e-01
11.00 13.00 1.618812e+01 1.154713e-02 1.799304e-01
13.00 16.60 9.371321e+00 5.636137e-03 1.057373e-01
16.60 22.80 4.388848e+00 2.501871e-03 5.090824e-02
22.80 33.50 1.676652e+00 1.154708e-03 1.999285e-02
33.50 48.50 5.805888e-01 5.485912e-04 6.979225e-03
48.50 69.70 2.070084e-01 2.694380e-04 2.473230e-03
69.70 100.00 7.498269e-02 1.357651e-04 8.901253e-04
