#rig1,rig2,flux,stat_unc,syst_unc; (27 days)
1.00 1.16 1.550466e+03 1.482484e+00 4.302244e+01
1.16 1.33 1.438406e+03 1.216322e+00 3.133725e+01
1.33 1.51 1.296149e+03 1.003050e+00 2.350364e+01
1.51 1.71 1.142359e+03 8.335018e-01 1.787896e+01
1.71 1.92 9.805450e+02 7.136962e-01 1.380415e+01
1.92 2.15 8.304562e+02 5.817564e-01 1.081189e+01
2.15 2.40 6.967576e+02 4.915244e-01 8.557046e+00
2.40 2.67 5.755127e+02 3.855094e-01 6.721305e+00
2.67 2.97 4.725901e+02 3.099249e-01 5.335122e+00
2.97 3.29 3.875945e+02 2.646532e-01 4.257776e+00
3.29 3.64 3.161329e+02 2.117123e-01 3.399662e+00
3.64 4.02 2.563201e+02 1.699067e-01 2.758854e+00
4.02 4.43 2.079487e+02 1.347260e-01 2.201453e+00
4.43 4.88 1.679091e+02 1.154783e-01 1.775933e+00
4.88 5.37 1.347883e+02 8.909260e-02 1.396758e+00
5.37 5.90 1.082771e+02 7.698636e-02 1.124608e+00
5.90 6.47 8.670850e+01 5.900049e-02 9.184805e-01
6.47 7.09 6.935608e+01 4.811566e-02 7.369817e-01
7.09 7.76 5.540439e+01 3.974436e-02 5.891249e-01
7.76 8.48 4.421888e+01 3.285012e-02 4.756520e-01
8.48 9.26 3.533813e+01 2.761192e-02 3.853396e-01
9.26 10.10 2.828388e+01 2.309514e-02 3.067037e-01
10.10 11.00 2.254644e+01 1.924586e-02 2.467472e-01
11.00 13.00 1.619997e+01 1.145464e-02 1.797893e-01
13.00 16.60 9.369362e+00 5.581259e-03 1.067133e-01
16.60 22.80 4.386926e+00 2.501925e-03 5.132099e-02
22.80 33.50 1.674691e+00 1.154734e-03 1.998239e-02
33.50 48.50 5.801598e-01 5.402343e-04 7.043887e-03
48.50 69.70 2.065130e-01 2.694410e-04 2.474130e-03
69.70 100.00 7.529863e-02 1.349961e-04 9.068744e-04
