#rig1,rig2,flux,stat_unc,syst_unc; (27 days)
1.00 1.16 1.003130e+03 1.114339e+00 2.878129e+01
1.16 1.33 9.839653e+02 9.439944e-01 2.209400e+01
1.33 1.51 9.291848e+02 8.124288e-01 1.726075e+01
1.51 1.71 8.516972e+02 7.031155e-01 1.359353e+01
1.71 1.92 7.599625e+02 5.890373e-01 1.084373e+01
1.92 2.15 6.663451e+02 4.959600e-01 8.713167e+00
2.15 2.40 5.737083e+02 4.275813e-01 7.060952e+00
2.40 2.67 4.873262e+02 3.425915e-01 5.700403e+00
2.67 2.97 4.097785e+02 2.819497e-01 4.628605e+00
2.97 3.29 3.417022e+02 2.390291e-01 3.755650e+00
3.29 3.64 2.833765e+02 1.931431e-01 3.064300e+00
3.64 4.02 2.331662e+02 1.540040e-01 2.493833e+00
4.02 4.43 1.908282e+02 1.296472e-01 2.035337e+00
4.43 4.88 1.558473e+02 9.624081e-02 1.639062e+00
4.88 5.37 1.260745e+02 7.699259e-02 1.324499e+00
5.37 5.90 1.016919e+02 7.508113e-02 1.077614e+00
5.90 6.47 8.186496e+01 5.629643e-02 8.701708e-01
6.47 7.09 6.586199e+01 4.604172e-02 7.003347e-01
7.09 7.76 5.279647e+01 3.834049e-02 5.630100e-01
7.76 8.48 4.227721e+01 3.233514e-02 4.560463e-01
8.48 9.26 3.392661e+01 2.694505e-02 3.689255e-01
9.26 10.10 2.719160e+01 2.309532e-02 2.948898e-01
10.10 11.00 2.175866e+01 1.924622e-02 2.382917e-01
11.00 13.00 1.568459e+01 9.623003e-03 1.750516e-01
13.00 16.60 9.124556e+00 5.416061e-03 1.042335e-01
16.60 22.80 4.299995e+00 2.493925e-03 5.047681e-02
22.80 33.50 1.653507e+00 1.154722e-03 1.997561e-02
33.50 48.50 5.773455e-01 5.388676e-04 7.030378e-03
48.50 69.70 2.060457e-01 2.694382e-04 2.486482e-03
69.70 100.00 7.496771e-02 1.329251e-04 9.087994e-04
