#rig1,rig2,flux,stat_unc,syst_unc; (21 days)
1.00 1.16 1.713889e+03 1.814373e+00 4.732228e+01
1.16 1.33 1.569610e+03 1.540508e+00 3.414075e+01
1.33 1.51 1.401264e+03 1.315680e+00 2.519860e+01
1.51 1.71 1.223626e+03 1.107347e+00 1.900701e+01
1.71 1.92 1.039822e+03 8.872725e-01 1.466093e+01
1.92 2.15 8.732460e+02 6.988157e-01 1.127598e+01
2.15 2.40 7.273130e+02 5.868954e-01 8.845977e+00
2.40 2.67 5.990896e+02 4.647790e-01 6.921866e+00
2.67 2.97 4.893169e+02 3.749786e-01 5.455671e+00
2.97 3.29 3.994008e+02 3.109326e-01 4.333477e+00
3.29 3.64 3.248446e+02 2.476327e-01 3.448606e+00
3.64 4.02 2.629530e+02 1.992101e-01 2.776547e+00
4.02 4.43 2.124429e+02 1.549720e-01 2.214709e+00
4.43 4.88 1.711781e+02 1.327038e-01 1.800480e+00
4.88 5.37 1.371415e+02 1.104082e-01 1.404202e+00
5.37 5.90 1.096585e+02 8.846817e-02 1.113977e+00
5.90 6.47 8.765543e+01 6.889115e-02 9.178754e-01
6.47 7.09 6.994309e+01 5.665117e-02 7.327573e-01
7.09 7.76 5.584299e+01 4.649486e-02 5.853408e-01
7.76 8.48 4.453119e+01 3.939149e-02 4.728504e-01
8.48 9.26 3.550490e+01 3.312275e-02 3.805371e-01
9.26 10.10 2.839636e+01 2.663726e-02 3.038515e-01
10.10 11.00 2.263403e+01 2.221131e-02 2.424731e-01
11.00 13.00 1.623881e+01 1.323192e-02 1.799948e-01
13.00 16.60 9.385770e+00 6.517525e-03 1.056852e-01
16.60 22.80 4.383969e+00 2.873504e-03 5.076999e-02
22.80 33.50 1.675103e+00 1.323179e-03 2.000002e-02
33.50 48.50 5.818367e-01 6.405023e-04 6.976152e-03
48.50 69.70 2.066253e-01 3.092941e-04 2.453183e-03
69.70 100.00 7.476106e-02 1.564732e-04 8.849722e-04
