#rig1,rig2,flux,stat_unc,syst_unc; (27 days)
1.00 1.16 8.621154e+02 1.003056e+00 2.488459e+01
1.16 1.33 8.433037e+02 8.560507e-01 1.888818e+01
1.33 1.51 7.985749e+02 7.419639e-01 1.464959e+01
1.51 1.71 7.356794e+02 6.385967e-01 1.159457e+01
1.71 1.92 6.592877e+02 5.428731e-01 9.318480e+00
1.92 2.15 5.796359e+02 4.580694e-01 7.541519e+00
2.15 2.40 5.025609e+02 3.967677e-01 6.163227e+00
2.40 2.67 4.296015e+02 3.196372e-01 4.978225e+00
2.67 2.97 3.637185e+02 2.633676e-01 4.072808e+00
2.97 3.29 3.058312e+02 2.270629e-01 3.328217e+00
3.29 3.64 2.557067e+02 1.892544e-01 2.724899e+00
3.64 4.02 2.130215e+02 1.531448e-01 2.237190e+00
4.02 4.43 1.758368e+02 1.155028e-01 1.841718e+00
4.43 4.88 1.446084e+02 9.625004e-02 1.496431e+00
4.88 5.37 1.179343e+02 7.699970e-02 1.219224e+00
5.37 5.90 9.590149e+01 6.671150e-02 9.930526e-01
5.90 6.47 7.784296e+01 5.552311e-02 8.130580e-01
6.47 7.09 6.299659e+01 4.552796e-02 6.599350e-01
7.09 7.76 5.077395e+01 3.753244e-02 5.332423e-01
7.76 8.48 4.100158e+01 3.133126e-02 4.340072e-01
8.48 9.26 3.307136e+01 2.694674e-02 3.549048e-01
9.26 10.10 2.659584e+01 2.293607e-02 2.851227e-01
10.10 11.00 2.143309e+01 1.924706e-02 2.315477e-01
11.00 13.00 1.552777e+01 9.678197e-03 1.700513e-01
13.00 16.60 9.110487e+00 5.529482e-03 1.024342e-01
16.60 22.80 4.319204e+00 2.501932e-03 4.985317e-02
22.80 33.50 1.669340e+00 1.154741e-03 1.996327e-02
33.50 48.50 5.845433e-01 5.395494e-04 7.018639e-03
48.50 69.70 2.092878e-01 2.694366e-04 2.500164e-03
69.70 100.00 7.587021e-02 1.346327e-04 9.077375e-04
