#rig1,rig2,flux,stat_unc,syst_unc; (27 days)
1.00 1.16 1.031461e+03 1.187865e+00 2.940046e+01
1.16 1.33 1.009884e+03 9.874439e-01 2.251122e+01
1.33 1.51 9.536267e+02 8.685931e-01 1.762723e+01
1.51 1.71 8.760378e+02 7.352655e-01 1.391050e+01
1.71 1.92 7.820415e+02 6.172155e-01 1.110125e+01
1.92 2.15 6.837834e+02 5.165096e-01 8.895114e+00
2.15 2.40 5.886750e+02 4.449303e-01 7.191590e+00
2.40 2.67 4.990568e+02 3.555239e-01 5.804017e+00
2.67 2.97 4.180990e+02 2.863309e-01 4.674111e+00
2.97 3.29 3.480217e+02 2.444753e-01 3.801269e+00
3.29 3.64 2.886871e+02 2.016043e-01 3.098965e+00
3.64 4.02 2.371129e+02 1.570618e-01 2.521449e+00
4.02 4.43 1.939978e+02 1.309746e-01 2.034797e+00
4.43 4.88 1.578657e+02 9.967869e-02 1.643161e+00
4.88 5.37 1.278070e+02 7.857405e-02 1.316971e+00
5.37 5.90 1.028703e+02 7.698556e-02 1.091889e+00
5.90 6.47 8.269302e+01 5.746115e-02 8.713808e-01
6.47 7.09 6.647796e+01 4.684865e-02 7.014647e-01
7.09 7.76 5.330419e+01 3.878011e-02 5.634188e-01
7.76 8.48 4.269255e+01 3.277153e-02 4.563969e-01
8.48 9.26 3.418890e+01 2.717273e-02 3.690450e-01
9.26 10.10 2.737122e+01 2.320946e-02 2.954395e-01
10.10 11.00 2.193923e+01 1.935624e-02 2.395286e-01
11.00 13.00 1.579351e+01 1.012847e-02 1.754722e-01
13.00 16.60 9.166429e+00 5.524425e-03 1.039380e-01
16.60 22.80 4.310784e+00 2.517863e-03 5.019277e-02
22.80 33.50 1.658121e+00 1.160440e-03 1.998763e-02
33.50 48.50 5.785420e-01 5.421124e-04 6.993344e-03
48.50 69.70 2.069447e-01 2.710587e-04 2.488311e-03
69.70 100.00 7.538563e-02 1.344520e-04 9.024592e-04
