#rig1,rig2,flux,stat_unc,syst_unc; (25 days)
1.00 1.16 1.658263e+03 1.632365e+00 4.592521e+01
1.16 1.33 1.524790e+03 1.391147e+00 3.301003e+01
1.33 1.51 1.365269e+03 1.179539e+00 2.453919e+01
1.51 1.71 1.195697e+03 9.987247e-01 1.861912e+01
1.71 1.92 1.019924e+03 7.970384e-01 1.418756e+01
1.92 2.15 8.603048e+02 6.372706e-01 1.109174e+01
2.15 2.40 7.177703e+02 5.350288e-01 8.727745e+00
2.40 2.67 5.906911e+02 4.197431e-01 6.818193e+00
2.67 2.97 4.841038e+02 3.396111e-01 5.403961e+00
2.97 3.29 3.953230e+02 2.826250e-01 4.295365e+00
3.29 3.64 3.214487e+02 2.288875e-01 3.424509e+00
3.64 4.02 2.605373e+02 1.816132e-01 2.754513e+00
4.02 4.43 2.107562e+02 1.414625e-01 2.211741e+00
4.43 4.88 1.700257e+02 1.210740e-01 1.775435e+00
4.88 5.37 1.364218e+02 1.006236e-01 1.399012e+00
5.37 5.90 1.088919e+02 8.058707e-02 1.104064e+00
5.90 6.47 8.717608e+01 6.321215e-02 9.126964e-01
6.47 7.09 6.973086e+01 5.159067e-02 7.307695e-01
7.09 7.76 5.558357e+01 4.245090e-02 5.837397e-01
7.76 8.48 4.433972e+01 3.562507e-02 4.708095e-01
8.48 9.26 3.543372e+01 3.008674e-02 3.797641e-01
9.26 10.10 2.824359e+01 2.431906e-02 3.022398e-01
10.10 11.00 2.259740e+01 2.027167e-02 2.419343e-01
11.00 13.00 1.622174e+01 1.210665e-02 1.799509e-01
13.00 16.60 9.389312e+00 5.976951e-03 1.058009e-01
16.60 22.80 4.394809e+00 2.621899e-03 5.086171e-02
22.80 33.50 1.677018e+00 1.210652e-03 1.999144e-02
33.50 48.50 5.835558e-01 5.823360e-04 6.985957e-03
48.50 69.70 2.070159e-01 2.840982e-04 2.454663e-03
69.70 100.00 7.521085e-02 1.433270e-04 8.912303e-04
