#rig1,rig2,flux,error
0.40 0.43 7.023687e+02 1.254105e+02
0.43 0.46 7.371106e+02 1.333173e+02
0.46 0.47 8.903902e+02 1.505681e+02
0.47 0.49 1.003928e+03 1.694277e+02
0.49 0.51 1.016703e+03 1.671075e+02
0.51 0.55 1.111062e+03 1.798754e+02
0.55 0.57 1.255918e+03 2.005032e+02
0.57 0.59 1.241102e+03 1.964543e+02
0.59 0.63 1.238354e+03 1.942951e+02
0.63 0.66 1.371207e+03 2.125199e+02
0.66 0.68 1.507281e+03 2.312839e+02
0.68 0.71 1.576560e+03 2.404969e+02
0.71 0.75 1.645294e+03 2.496284e+02
0.75 0.79 1.700922e+03 2.564471e+02
0.79 0.82 1.698254e+03 2.550723e+02
0.82 0.87 1.777797e+03 2.657255e+02
0.87 0.90 1.804357e+03 2.686604e+02
0.90 0.94 1.752084e+03 2.599926e+02
0.94 1.00 1.733689e+03 2.562321e+02
1.00 1.04 1.833018e+03 2.697994e+02
1.04 1.09 1.786852e+03 2.622222e+02
1.09 1.14 1.684042e+03 2.465171e+02
1.14 1.19 1.724885e+03 2.515917e+02
1.19 1.24 1.669487e+03 2.413156e+02
1.24 1.31 1.583564e+03 2.283236e+02
1.31 1.37 1.530768e+03 2.201484e+02
1.37 1.43 1.468252e+03 2.106359e+02
1.43 1.50 1.439069e+03 2.059239e+02
1.50 1.57 1.322187e+03 1.887866e+02
1.57 1.65 1.245669e+03 1.774571e+02
1.65 1.72 1.207492e+03 1.716100e+02
1.72 1.80 1.141918e+03 1.619303e+02
1.80 1.89 1.049478e+03 1.485207e+02
1.89 1.98 9.938594e+02 1.403516e+02
1.98 2.08 9.348819e+02 1.317531e+02
2.08 2.16 8.515586e+02 1.197907e+02
2.16 2.27 7.942035e+02 1.115089e+02
2.27 2.38 7.321483e+02 1.026123e+02
2.38 2.49 6.720792e+02 9.402999e+01
2.49 2.60 6.335789e+02 8.848213e+01
2.60 2.73 5.707746e+02 7.959002e+01
2.73 2.86 5.182296e+02 7.215413e+01
2.86 2.99 4.755798e+02 6.611499e+01
2.99 3.13 4.303380e+02 5.974317e+01
3.13 3.29 3.942200e+02 5.465274e+01
3.29 3.43 3.755705e+02 5.198404e+01
3.43 3.60 3.230200e+02 4.467130e+01
3.60 3.76 2.936682e+02 4.056408e+01
3.76 3.95 2.684758e+02 3.704109e+01
3.95 4.13 2.443020e+02 3.367665e+01
4.13 4.33 2.180877e+02 3.005621e+01
4.33 4.53 1.998464e+02 2.753032e+01
4.53 4.97 1.683826e+02 2.308534e+01
4.97 5.45 1.387173e+02 1.900205e+01
5.45 5.98 1.113327e+02 1.524107e+01
5.98 6.55 8.972591e+01 1.227624e+01
6.55 7.18 6.870989e+01 9.399806e+00
7.18 7.87 5.625199e+01 7.692150e+00
7.87 8.63 4.461887e+01 6.100864e+00
8.63 9.46 3.451509e+01 4.720702e+00
9.46 10.38 2.731401e+01 3.736603e+00
10.38 11.38 2.168441e+01 2.969570e+00
11.38 12.47 1.680337e+01 2.304609e+00
12.47 13.68 1.299182e+01 1.784871e+00
13.68 15.00 1.020223e+01 1.403987e+00
15.00 16.45 8.324664e+00 1.146826e+00
16.45 18.03 6.261307e+00 8.648727e-01
18.03 19.78 4.732693e+00 6.555578e-01
19.78 21.68 3.838531e+00 5.326911e-01
21.68 23.77 2.873566e+00 4.007453e-01
23.77 26.07 2.157728e+00 3.027746e-01
26.07 28.58 1.834357e+00 2.580631e-01
28.58 31.34 1.401841e+00 1.986154e-01
31.34 34.37 1.094643e+00 1.562301e-01
34.37 37.68 7.617251e-01 1.104063e-01
37.68 41.32 6.148781e-01 8.987104e-02
41.32 45.30 4.736866e-01 7.013807e-02
45.30 49.67 3.698666e-01 5.552523e-02
