#rig1,rig2,flux,error
0.40 0.43 3.915935e+02 3.939161e+01
0.43 0.46 4.226836e+02 4.121923e+01
0.46 0.47 4.573122e+02 4.289522e+01
0.47 0.49 4.977959e+02 4.562002e+01
0.49 0.51 5.534318e+02 4.906089e+01
0.51 0.55 6.114682e+02 5.299240e+01
0.55 0.57 6.596811e+02 5.608289e+01
0.57 0.59 6.998500e+02 5.837753e+01
0.59 0.63 7.551383e+02 6.181003e+01
0.63 0.66 8.022708e+02 6.449015e+01
0.66 0.68 8.375730e+02 6.631118e+01
0.68 0.71 9.106861e+02 7.104400e+01
0.71 0.75 1.000179e+03 7.692308e+01
0.75 0.79 1.052159e+03 7.983610e+01
0.79 0.82 1.078257e+03 8.082366e+01
0.82 0.87 1.135584e+03 8.404648e+01
0.87 0.90 1.165308e+03 8.522294e+01
0.90 0.94 1.168154e+03 8.441968e+01
0.94 1.00 1.179769e+03 8.423626e+01
1.00 1.04 1.219683e+03 8.606905e+01
1.04 1.09 1.216300e+03 8.484072e+01
1.09 1.14 1.204399e+03 8.304960e+01
1.14 1.19 1.201761e+03 8.191259e+01
1.19 1.24 1.171115e+03 7.878279e+01
1.24 1.31 1.166914e+03 7.759598e+01
1.31 1.37 1.135087e+03 7.461906e+01
1.37 1.43 1.104734e+03 7.179406e+01
1.43 1.50 1.061945e+03 6.822762e+01
1.50 1.57 1.032771e+03 6.559291e+01
1.57 1.65 9.806534e+02 6.157504e+01
1.65 1.72 9.234187e+02 5.732409e+01
1.72 1.80 8.963842e+02 5.500696e+01
1.80 1.89 8.518919e+02 5.168224e+01
1.89 1.98 8.032760e+02 4.818202e+01
1.98 2.08 7.523573e+02 4.462030e+01
2.08 2.16 7.033638e+02 4.124758e+01
2.16 2.27 6.617640e+02 3.837386e+01
2.27 2.38 6.174740e+02 3.540846e+01
2.38 2.49 5.739817e+02 3.255156e+01
2.49 2.60 5.256435e+02 2.948617e+01
2.60 2.73 4.907182e+02 2.722725e+01
2.73 2.86 4.590186e+02 2.519301e+01
2.86 2.99 4.171366e+02 2.265279e+01
2.99 3.13 3.819708e+02 2.052608e+01
3.13 3.29 3.555549e+02 1.890712e+01
3.29 3.43 3.222969e+02 1.696517e+01
3.43 3.60 2.955290e+02 1.539995e+01
3.60 3.76 2.656322e+02 1.370743e+01
3.76 3.95 2.441938e+02 1.247879e+01
3.95 4.13 2.230361e+02 1.130686e+01
4.13 4.33 2.022947e+02 1.020951e+01
4.33 4.53 1.817383e+02 9.132373e+00
4.53 4.97 1.567340e+02 7.784966e+00
4.97 5.45 1.268438e+02 6.245523e+00
5.45 5.98 1.030065e+02 5.029174e+00
5.98 6.55 8.279442e+01 4.009931e+00
6.55 7.18 6.707314e+01 3.223438e+00
7.18 7.87 5.329335e+01 2.542848e+00
7.87 8.63 4.275888e+01 2.026275e+00
8.63 9.46 3.387085e+01 1.595050e+00
9.46 10.38 2.664242e+01 1.247502e+00
10.38 11.38 2.090491e+01 9.798025e-01
11.38 12.47 1.649732e+01 7.744685e-01
12.47 13.68 1.306453e+01 6.143286e-01
13.68 15.00 1.023955e+01 4.824740e-01
15.00 16.45 7.883080e+00 3.723897e-01
16.45 18.03 6.278602e+00 2.971847e-01
18.03 19.78 4.857049e+00 2.305292e-01
19.78 21.68 3.869389e+00 1.841510e-01
21.68 23.77 2.899274e+00 1.387865e-01
23.77 26.07 2.300606e+00 1.106947e-01
26.07 28.58 1.814539e+00 8.785113e-02
28.58 31.34 1.335314e+00 6.533943e-02
31.34 34.37 1.038566e+00 5.129989e-02
34.37 37.68 8.104565e-01 4.045900e-02
37.68 41.32 6.279245e-01 3.175011e-02
41.32 45.30 4.862147e-01 2.494653e-02
45.30 49.67 3.473620e-01 1.828862e-02
