#rig1,rig2,flux,error
0.40 0.43 6.159207e+02 8.083252e+01
0.43 0.46 7.125476e+02 9.135637e+01
0.46 0.47 7.577506e+02 9.516406e+01
0.47 0.49 8.109502e+02 1.004986e+02
0.49 0.51 8.993378e+02 1.095007e+02
0.51 0.55 1.001089e+03 1.204293e+02
0.55 0.57 1.072581e+03 1.277626e+02
0.57 0.59 1.125658e+03 1.328153e+02
0.59 0.63 1.226834e+03 1.433894e+02
0.63 0.66 1.312019e+03 1.519909e+02
0.66 0.68 1.331155e+03 1.531248e+02
0.68 0.71 1.375638e+03 1.571873e+02
0.71 0.75 1.469271e+03 1.668006e+02
0.75 0.79 1.549587e+03 1.748157e+02
0.79 0.82 1.588607e+03 1.782261e+02
0.82 0.87 1.649810e+03 1.840495e+02
0.87 0.90 1.667079e+03 1.850107e+02
0.90 0.94 1.653484e+03 1.825622e+02
0.94 1.00 1.645362e+03 1.807361e+02
1.00 1.04 1.660962e+03 1.815558e+02
1.04 1.09 1.666908e+03 1.813256e+02
1.09 1.14 1.615896e+03 1.749573e+02
1.14 1.19 1.606446e+03 1.731201e+02
1.19 1.24 1.559244e+03 1.671951e+02
1.24 1.31 1.520268e+03 1.622801e+02
1.31 1.37 1.477822e+03 1.570487e+02
1.37 1.43 1.402203e+03 1.483681e+02
1.43 1.50 1.332059e+03 1.403434e+02
1.50 1.57 1.305749e+03 1.369791e+02
1.57 1.65 1.226767e+03 1.281608e+02
1.65 1.72 1.170828e+03 1.218117e+02
1.72 1.80 1.081971e+03 1.121195e+02
1.80 1.89 1.029945e+03 1.063033e+02
1.89 1.98 9.647145e+02 9.918445e+01
1.98 2.08 9.155721e+02 9.377083e+01
2.08 2.16 8.273223e+02 8.442344e+01
2.16 2.27 7.674217e+02 7.802562e+01
2.27 2.38 7.201111e+02 7.295191e+01
2.38 2.49 6.570491e+02 6.633347e+01
2.49 2.60 6.116796e+02 6.154109e+01
2.60 2.73 5.644665e+02 5.660206e+01
2.73 2.86 5.258069e+02 5.255253e+01
2.86 2.99 4.710510e+02 4.693496e+01
2.99 3.13 4.381227e+02 4.351824e+01
3.13 3.29 3.982674e+02 3.944290e+01
3.29 3.43 3.596153e+02 3.551405e+01
3.43 3.60 3.255368e+02 3.205998e+01
3.60 3.76 3.005868e+02 2.952175e+01
3.76 3.95 2.694688e+02 2.639863e+01
3.95 4.13 2.428049e+02 2.373776e+01
4.13 4.33 2.229476e+02 2.177067e+01
4.33 4.53 2.009293e+02 1.959933e+01
4.53 4.97 1.702858e+02 1.654461e+01
4.97 5.45 1.377352e+02 1.335321e+01
5.45 5.98 1.109528e+02 1.073484e+01
5.98 6.55 8.822875e+01 8.520347e+00
6.55 7.18 7.060721e+01 6.806663e+00
7.18 7.87 5.656089e+01 5.443766e+00
7.87 8.63 4.530156e+01 4.353661e+00
8.63 9.46 3.546588e+01 3.404246e+00
9.46 10.38 2.723367e+01 2.611577e+00
10.38 11.38 2.182828e+01 2.094118e+00
11.38 12.47 1.753192e+01 1.682928e+00
12.47 13.68 1.335538e+01 1.283321e+00
13.68 15.00 1.070775e+01 1.029650e+00
15.00 16.45 8.174561e+00 7.870134e-01
16.45 18.03 6.319751e+00 6.091668e-01
18.03 19.78 4.905969e+00 4.734649e-01
19.78 21.68 3.747884e+00 3.623382e-01
21.68 23.77 2.928250e+00 2.836811e-01
23.77 26.07 2.283209e+00 2.217886e-01
26.07 28.58 1.774632e+00 1.729485e-01
28.58 31.34 1.348917e+00 1.320251e-01
31.34 34.37 1.055659e+00 1.037660e-01
34.37 37.68 8.183878e-01 8.086961e-02
37.68 41.32 6.215443e-01 6.185269e-02
41.32 45.30 4.923342e-01 4.930280e-02
45.30 49.67 3.319771e-01 3.379656e-02
