#rig1,rig2,flux,error
0.40 0.43 3.763475e+02 3.713669e+01
0.43 0.46 4.336783e+02 4.120257e+01
0.46 0.47 4.682151e+02 4.313415e+01
0.47 0.49 5.048871e+02 4.536460e+01
0.49 0.51 5.568935e+02 4.863841e+01
0.51 0.55 6.173880e+02 5.280816e+01
0.55 0.57 6.752009e+02 5.670563e+01
0.57 0.59 7.267292e+02 5.994547e+01
0.59 0.63 7.898281e+02 6.401823e+01
0.63 0.66 8.286358e+02 6.604200e+01
0.66 0.68 8.553473e+02 6.721041e+01
0.68 0.71 9.185672e+02 7.117536e+01
0.71 0.75 9.933570e+02 7.593044e+01
0.75 0.79 1.054390e+03 7.956284e+01
0.79 0.82 1.095300e+03 8.164984e+01
0.82 0.87 1.145332e+03 8.433468e+01
0.87 0.90 1.168871e+03 8.506106e+01
0.90 0.94 1.185056e+03 8.522477e+01
0.94 1.00 1.213385e+03 8.623044e+01
1.00 1.04 1.238308e+03 8.699026e+01
1.04 1.09 1.228177e+03 8.529171e+01
1.09 1.14 1.225020e+03 8.410043e+01
1.14 1.19 1.214164e+03 8.240137e+01
1.19 1.24 1.188785e+03 7.976965e+01
1.24 1.31 1.171940e+03 7.773640e+01
1.31 1.37 1.147257e+03 7.522775e+01
1.37 1.43 1.117934e+03 7.246503e+01
1.43 1.50 1.078047e+03 6.908008e+01
1.50 1.57 1.038435e+03 6.577959e+01
1.57 1.65 9.996330e+02 6.259548e+01
1.65 1.72 9.496176e+02 5.878369e+01
1.72 1.80 9.044390e+02 5.534634e+01
1.80 1.89 8.489734e+02 5.136185e+01
1.89 1.98 8.064811e+02 4.823559e+01
1.98 2.08 7.625276e+02 4.508935e+01
2.08 2.16 7.151130e+02 4.180883e+01
2.16 2.27 6.637974e+02 3.837411e+01
2.27 2.38 6.209600e+02 3.549647e+01
2.38 2.49 5.812005e+02 3.285390e+01
2.49 2.60 5.373203e+02 3.003915e+01
2.60 2.73 4.953707e+02 2.739178e+01
2.73 2.86 4.540237e+02 2.483456e+01
2.86 2.99 4.165748e+02 2.254232e+01
2.99 3.13 3.840025e+02 2.055935e+01
3.13 3.29 3.560319e+02 1.886154e+01
3.29 3.43 3.275373e+02 1.717270e+01
3.43 3.60 2.953570e+02 1.532979e+01
3.60 3.76 2.697195e+02 1.385967e+01
3.76 3.95 2.477325e+02 1.260487e+01
3.95 4.13 2.258336e+02 1.139799e+01
4.13 4.33 2.014561e+02 1.012248e+01
4.33 4.53 1.828418e+02 9.145630e+00
4.53 4.97 1.575159e+02 7.793411e+00
4.97 5.45 1.279873e+02 6.276219e+00
5.45 5.98 1.044146e+02 5.076204e+00
5.98 6.55 8.406293e+01 4.053202e+00
6.55 7.18 6.689371e+01 3.200216e+00
7.18 7.87 5.416558e+01 2.571798e+00
7.87 8.63 4.226617e+01 1.993093e+00
8.63 9.46 3.376681e+01 1.581818e+00
9.46 10.38 2.681156e+01 1.248355e+00
10.38 11.38 2.119822e+01 9.876015e-01
11.38 12.47 1.674485e+01 7.811580e-01
12.47 13.68 1.316916e+01 6.152472e-01
13.68 15.00 1.033924e+01 4.838385e-01
15.00 16.45 8.105564e+00 3.799929e-01
16.45 18.03 6.131569e+00 2.882168e-01
18.03 19.78 4.846062e+00 2.282241e-01
19.78 21.68 3.709204e+00 1.752463e-01
21.68 23.77 2.895078e+00 1.373085e-01
23.77 26.07 2.257847e+00 1.076112e-01
26.07 28.58 1.764438e+00 8.457491e-02
28.58 31.34 1.352825e+00 6.532055e-02
31.34 34.37 1.080259e+00 5.250134e-02
34.37 37.68 7.753384e-01 3.820750e-02
37.68 41.32 6.254592e-01 3.108271e-02
41.32 45.30 4.808009e-01 2.421054e-02
45.30 49.67 3.528990e-01 1.812529e-02
