0.2,0.0020984807051718235,0.002104643266648054
0.1,0.0025357110425829887,0.002541800495237112
0.3,0.0017727874219417572,0.0017756982706487179
0.4,0.0015544525813311338,0.0015571227995678782
0.5,0.0014657784486189485,0.0014676940627396107
0.6,0.0012205552775412798,0.0012231854489073157
0.8,0.0010083287488669157,0.0010103711392730474
0.7,0.0011072502238675952,0.0011101880809292197
1.0,0.0010007384698837996,0.0010052293073385954
0.9,0.0011498971143737435,0.001152676879428327
0.0001,0.018988221883773804,0.027558494359254837
0.001,0.01128123514354229,0.01247134618461132
0.01,0.004769619088619947,0.0048569873906672
