0.1,0.005015348084270954,0.005028916988521814
0.2,0.0039014590438455343,0.003910502418875694
0.3,0.003930877428501844,0.003936475608497858
0.4,0.0035966832656413317,0.00360172800719738
0.5,0.003430123906582594,0.003434887621551752
0.6,0.0032701846212148666,0.0032756279688328505
0.7,0.0032890127040445805,0.0032951266039162874
0.8,0.0032280595041811466,0.003233226016163826
0.0001,0.05477027967572212,0.06210957467556
0.9,0.003271880792453885,0.003277367912232876
1.0,0.0032098086085170507,0.0032164957374334335
0.001,0.03284187242388725,0.033994752913713455
0.01,0.014230773784220219,0.014322852715849876
