0.1,0.0047288392670452595,0.004738986492156982
0.2,0.004116675816476345,0.004124825354665518
0.3,0.0041640084236860275,0.004170831758528948
0.4,0.0035719287116080523,0.003575880080461502
0.5,0.003379744477570057,0.003385369898751378
0.6,0.003421671222895384,0.0034284372813999653
0.7,0.0033087972551584244,0.003314408240839839
0.8,0.003289953339844942,0.003295510308817029
0.0001,0.05414362624287605,0.06162672117352486
0.9,0.0032786494120955467,0.003284344682469964
0.001,0.03899099677801132,0.04001733660697937
1.0,0.0032997545786201954,0.0033052389044314623
0.01,0.01700381375849247,0.01709633320569992
