0.0001,0.02232803963124752,0.030208071693778038
0.001,0.009683270007371902,0.010903104208409786
0.01,0.005728546530008316,0.005885429214686155
0.1,0.0026852753944694996,0.002700841287150979
0.2,0.0021039720159024,0.0021165574435144663
0.3,0.0017061042599380016,0.0017152326181530952
0.4,0.0017326008528470993,0.0017425360856577754
0.5,0.0014008296420797706,0.0014072527410462499
0.6,0.0013590180315077305,0.0013666466111317277
0.7,0.0011169224744662642,0.0011221551103517413
0.8,0.0012306522112339735,0.0012372239725664258
0.9,0.0011638201540336013,0.0011690499959513545
1.0,0.0009930416708812118,0.0009991173865273595
