0.0001,0.02532489225268364,0.030987979844212532
0.001,0.010432769544422626,0.011736946180462837
0.01,0.004419781267642975,0.004572143778204918
0.1,0.0025156033225357533,0.0025317342951893806
0.2,0.001983119873329997,0.00199387245811522
0.3,0.0018074375111609697,0.0018160007894039154
0.4,0.0014848955906927586,0.0014905477873981
0.5,0.0015993164852261543,0.001608042512089014
0.6,0.0014908978482708335,0.0014972075587138534
0.7,0.0012562548508867621,0.0012606747914105654
0.8,0.001472239033319056,0.0014775000745430589
0.9,0.0012580433394759893,0.0012636962346732616
1.0,0.0009283265681006014,0.0009332926711067557
