0.0001,0.02049243077635765,0.030390238389372826
0.001,0.01151437871158123,0.012486178427934647
0.01,0.00504016038030386,0.005158185958862305
0.1,0.002576527651399374,0.0025981133803725243
0.2,0.0019335108809173107,0.0019455106230452657
0.3,0.0017486073775216937,0.0017599329585209489
0.4,0.0014916894724592566,0.001501364167779684
0.5,0.0015594239812344313,0.0015679236967116594
0.6,0.0014099861728027463,0.0014177631819620728
0.7,0.0011821710504591465,0.001189665519632399
0.8,0.001089907600544393,0.0010984463151544333
0.9,0.0010957771446555853,0.0011046614963561296
1.0,0.0011339590419083834,0.0011398752685636282
