#rig1,rig2,flux,error; (27 days)
1.00 1.16 8.095624e+02 2.364020e+01
1.16 1.33 7.997004e+02 1.804838e+01
1.33 1.51 7.659512e+02 1.413008e+01
1.51 1.71 7.128345e+02 1.128064e+01
1.71 1.92 6.440041e+02 9.129477e+00
1.92 2.15 5.695331e+02 7.443977e+00
2.15 2.40 4.966797e+02 6.117055e+00
2.40 2.67 4.270502e+02 4.989125e+00
2.67 2.97 3.633405e+02 4.083022e+00
2.97 3.29 3.064728e+02 3.366016e+00
3.29 3.64 2.579232e+02 2.769165e+00
3.64 4.02 2.149008e+02 2.300867e+00
4.02 4.43 1.782213e+02 1.898595e+00
4.43 4.88 1.467949e+02 1.509729e+00
4.88 5.37 1.202076e+02 1.245747e+00
5.37 5.90 9.778232e+01 1.018724e+00
5.90 6.47 7.926987e+01 8.352332e-01
6.47 7.09 6.416048e+01 6.756371e-01
7.09 7.76 5.173094e+01 5.469714e-01
7.76 8.48 4.167486e+01 4.459515e-01
8.48 9.26 3.360294e+01 3.626982e-01
9.26 10.10 2.700170e+01 2.918937e-01
10.10 11.00 2.173592e+01 2.369740e-01
11.00 13.00 1.573880e+01 1.716164e-01
13.00 16.60 9.194998e+00 1.040597e-01
16.60 22.80 4.343713e+00 5.041207e-02
22.80 33.50 1.676008e+00 2.002236e-02
33.50 48.50 5.862777e-01 7.081021e-03
48.50 69.70 2.089811e-01 2.513634e-03
69.70 100.00 7.572251e-02 9.172161e-04
